Price,Close,High,Low,Open,Volume
Ticker,5411.T,5411.T,5411.T,5411.T,5411.T
Date,,,,,
2023-03-28,1443.69189453125,1450.8124464154978,1433.0110667048782,1437.461411632533,3922600
2023-03-29,1455.2628173828125,1465.0535763988437,1447.252196369696,1453.4826793798977,4339300
2023-03-30,1466.1431884765625,1478.837068896273,1453.449308056852,1467.0498942208276,3613800
2023-03-31,1522.3590087890625,1532.3327723963762,1478.8371312298755,1479.7438370123587,6563200
2023-04-03,1539.58642578125,1539.58642578125,1521.4523100476663,1533.2394852744956,3378100
2023-04-04,1517.8255615234375,1556.8139122674684,1511.4786207046416,1542.3066189673639,4674200
2023-04-05,1462.516357421875,1483.3705894247908,1459.7962402041035,1481.5571779462764,6691100
2023-04-06,1433.5018310546875,1454.3560638910303,1432.5951252791945,1442.5688888096192,4540100
2023-04-07,1444.38232421875,1448.9158531711,1434.4085605235796,1436.2219721045196,2856800
2023-04-10,1445.2890625,1465.2365903387704,1440.755533445734,1462.5164729062108,2509900
2023-04-11,1468.86328125,1473.3968098958335,1442.5688151041668,1464.3297526041667,3489100
2023-04-12,1496.9713134765625,1502.4115484134852,1474.3036679060513,1477.9304911973331,4295600
2023-04-13,1479.7437744140625,1486.0907146229463,1468.8633054845475,1483.3705973905676,3156800
2023-04-14,1485.18408203125,1495.1578457078947,1472.4902009882478,1492.437728341537,2844700
2023-04-17,1487.904052734375,1490.6241698326098,1466.1431159484976,1487.904052734375,1929600
2023-04-18,1483.37060546875,1499.6913089519026,1479.7437824724939,1498.7846032028385,2585700
2023-04-19,1491.531005859375,1492.4377116380128,1479.743830737082,1481.5572422943578,2598100
2023-04-20,1499.69140625,1502.4115236736698,1480.6505842843108,1480.6505842843108,2588500
2023-04-21,1494.2510986328125,1498.78462745148,1484.277335231744,1488.8108640504115,2359600
2023-04-24,1472.4901123046875,1476.1169352413986,1453.4492918869544,1467.9565836337986,3387200
2023-04-25,1429.875,1476.1169942929614,1429.875,1468.8633481293596,6330400
2023-04-26,1428.0616455078125,1431.688468734499,1403.5805887276786,1407.2074119543652,4993200
2023-04-27,1442.5689697265625,1442.5689697265625,1423.5281473731634,1428.0616765049251,3334300
2023-04-28,1452.5426025390625,1452.5426025390625,1435.3151933953409,1448.0090738170304,3302600
2023-05-01,1467.0499267578125,1468.8633382865614,1451.6359287634475,1464.3298094646893,3299300
2023-05-02,1459.79638671875,1470.6768566818712,1452.5427400766694,1467.0500333608309,2865300
2023-05-08,1480.650634765625,1481.5573406044282,1455.2628712791354,1460.7031063119546,8121000
2023-05-09,1695.5399169921875,1709.1405045616434,1588.5486281124665,1588.5486281124665,47203400
2023-05-10,1664.7117919921875,1764.4494265886692,1642.0441477657143,1695.539788140191,30188000
2023-05-11,1624.816650390625,1683.7525221960886,1605.7758302688599,1679.2189935956683,13667500
2023-05-12,1631.1636962890625,1655.6447523200823,1622.0966384997957,1635.6972251836958,7132700
2023-05-15,1618.4697265625,1655.6446614583333,1610.309375,1643.8574869791667,6108800
2023-05-16,1638.4173583984375,1638.4173583984375,1620.283242644166,1627.5368889458746,4849800
2023-05-17,1630.257080078125,1641.137550023029,1623.910139276931,1632.070491735609,3445400
2023-05-18,1641.137451171875,1650.2045089131561,1618.4698068186722,1641.137451171875,4774900
2023-05-19,1616.656494140625,1648.3911981759147,1615.7497883110452,1645.6710806871756,4293700
2023-05-22,1629.350341796875,1630.2570476075578,1611.2162255832204,1616.6564604473167,2667200
2023-05-23,1611.2161865234375,1642.9508891280072,1607.5893633686296,1632.9771254522852,4384800
2023-05-24,1620.2833251953125,1630.257089368311,1609.402855188405,1610.3095610223138,3581400
2023-05-25,1606.6826171875,1608.4960287193142,1593.9887364647996,1603.9624998897784,3412700
2023-05-26,1592.17529296875,1606.682584932019,1584.9216469871155,1606.682584932019,3582900
2023-05-29,1605.77587890625,1626.6301110998377,1602.149055916061,1621.1898766145541,3358900
2023-05-30,1644.764404296875,1645.6711101426836,1604.8693470812948,1613.9364055393812,4854800
2023-05-31,1563.1607666015625,1618.4698192481376,1560.4406492582882,1608.496055656132,10812000
2023-06-01,1562.254150390625,1568.6010912221598,1545.0267395621736,1553.1870920598612,3963900
2023-06-02,1609.4027099609375,1609.4027099609375,1565.8808338605854,1574.9478913814921,5363200
2023-06-05,1654.28466796875,1669.2453130887743,1642.9508459081255,1645.6709632026755,6503800
2023-06-06,1712.767333984375,1713.2206869049637,1635.2439845636952,1641.1375725313494,7205600
2023-06-07,1697.806640625,1729.0879912800401,1693.7264644526035,1719.1142273030707,6639600
2023-06-08,1703.246826171875,1739.06170486966,1696.4465327482449,1722.2876477580392,4784100
2023-06-09,1725.0078125,1736.3416351839685,1699.166696780552,1703.2468729467805,5623700
2023-06-12,1717.754150390625,1729.0879729717192,1705.5136220030433,1728.1812671652317,3273400
2023-06-13,1749.4888916015625,1757.1958911240363,1718.6608935116672,1722.2877168163607,5307400
2023-06-14,1848.7730712890625,1861.466952112038,1782.1301969684414,1785.7570200607202,14008500
2023-06-15,1840.159423828125,1858.2935398550098,1833.8124832187154,1842.4261883314857,5870500
2023-06-16,1847.8663330078125,1860.1068607289144,1825.1986890798462,1839.7059811937447,4903300
2023-06-19,1830.638916015625,1871.440674916419,1819.7584469754133,1867.8138519030151,3696800
2023-06-20,1804.3446044921875,1829.7323677714746,1790.744017021141,1829.7323677714746,3648200
