Price,Close,High,Low,Open,Volume
Ticker,5406.T,5406.T,5406.T,5406.T,5406.T
Date,,,,,
2023-03-28,895.431396484375,903.3790124295025,891.0160542926374,896.3144649227224,6284400
2023-03-29,900.7298583984375,907.7944063074449,889.2499680463005,904.2621323529412,6579200
2023-03-30,915.2139892578125,920.6455262860487,900.7298905158491,907.0666837154581,6794300
2023-03-31,953.2346801757812,963.192497347608,918.8349481276524,919.7402042341821,10625700
2023-04-03,962.2872924804688,973.1503663372567,947.8031940047515,969.5293417183275,8549800
2023-04-04,935.1295776367188,968.6240542800475,928.7927847582512,953.2347001466262,7030500
2023-04-05,902.5403442382812,917.0244420394973,900.7298320131292,914.3086737017693,7890100
2023-04-06,879.003662109375,898.9192960603598,874.4773816659693,897.1087838829976,8096800
2023-04-07,889.8667602539062,894.3930408248824,883.5299674545397,887.1509919113206,3976300
2023-04-10,896.20361328125,911.5929682567865,891.6773324060922,905.2561750315656,3790000
2023-04-11,909.7823486328125,912.4981168376866,889.8667151304027,907.9718364962298,5625100
2023-04-12,942.3717041015625,943.276960301468,915.2140181043993,918.8350429040211,7585300
2023-04-13,936.9400634765625,940.561087876472,924.2664780768796,933.3190390766531,5500600
2023-04-14,933.319091796875,947.8031902146732,932.4138356457626,942.3716533079989,5263600
2023-04-17,930.603271484375,932.4137836857066,916.1191738737233,930.603271484375,4311300
2023-04-18,931.508544921875,934.2243132744169,922.4559837467352,930.603288804361,3612700
2023-04-19,944.1821899414062,949.613726988049,936.9401405458825,936.9401405458825,4663200
2023-04-20,950.5189819335938,962.2873121861049,936.9401393345424,938.7506516810827,5674800
2023-04-21,945.99267578125,953.2347249738337,937.8453704395932,941.4663950358852,3780600
2023-04-24,934.224365234375,936.9401337379634,920.6455227164336,936.9401337379634,4714100
2023-04-25,906.161376953125,943.276877907249,906.161376953125,941.4663656655844,5709800
2023-04-26,907.066650390625,910.6876749430826,890.7720399045659,896.2035767332522,6880100
2023-04-27,912.4981689453125,913.4034250652979,897.1088149055603,899.8245832655165,3556500
2023-04-28,911.5928955078125,919.7402004329072,902.5403344799296,918.8349443301189,4863000
2023-05-01,921.55078125,926.9823182711199,912.4982195481336,917.9297565692535,4616700
2023-05-02,914.3086547851562,927.8874961928566,909.7823743159228,926.0769840051632,3215100
2023-05-08,919.7401733398438,923.3611976443312,907.9718443502591,914.3086368831123,4057000
2023-05-09,971.33984375,972.2450998951538,940.5611348147717,957.7610015726934,13566000
2023-05-10,936.0348510742188,994.8765003196967,922.4560089406469,973.1503529059818,14499200
2023-05-11,923.3612670898438,939.6558776855469,918.8349863688152,927.8875478108724,7712700
2023-05-12,1033.802490234375,1102.6019554338604,1009.3605749661367,1052.812868776338,38456800
2023-05-15,1035.613037109375,1082.686356977983,1030.1815002014587,1047.381367076527,14238800
2023-05-16,1028.3709716796875,1046.476094420527,1022.0341787203936,1041.949813735317,5978800
2023-05-17,1012.076416015625,1021.1289778762299,1000.3080855968387,1019.318465504109,5477000
2023-05-18,1021.12890625,1028.3709552304965,1003.0237837987589,1025.6551868628103,5846000
2023-05-19,992.1607666015625,1022.0342203404781,989.4449980798429,1022.0342203404781,6799900
2023-05-22,996.6869506835938,1000.307975027585,977.6765728776396,986.7291337376178,4411600
2023-05-23,968.6240844726562,1001.2133060063156,966.8135721652307,990.3502321617625,6633800
2023-05-24,993.06591796875,996.6869422822185,969.5292599312044,969.5292599312044,6215700
2023-05-25,980.3923950195312,984.9186756982917,972.2450897977623,974.9608582050186,4087200
2023-05-26,968.6240844726562,979.4871583172094,964.0978037040924,975.8661337023583,3901200
2023-05-29,979.4871826171875,990.3502567312413,973.1503893839894,988.5397443788991,4247700
2023-05-30,1035.613037109375,1040.1393178659719,1004.834327964516,1017.5079140829873,12481300
2023-05-31,998.4974365234375,1031.9919108220477,996.6869243991882,1022.0340941386771,11183100
2023-06-01,1013.8869018554688,1018.4131826673234,990.3502416338239,1005.7395963941301,4755600
2023-06-02,1028.3709716796875,1030.1814839537715,1013.8868734870158,1028.3709716796875,4761600
2023-06-05,1082.686279296875,1085.8546755991651,1043.3076395398398,1045.5707797557614,12926500
2023-06-06,1145.6016845703125,1149.6753373404163,1061.4128606548331,1065.9391415105042,16448900
2023-06-07,1104.4124755859375,1159.6330993652343,1098.9809388207607,1147.4121416435867,13780300
2023-06-08,1120.70703125,1156.0120185026253,1104.4124217487883,1146.0542015852182,10338700
2023-06-09,1122.5177001953125,1130.6650060838267,1113.0125099920456,1123.4229564051473,5170200
2023-06-12,1107.128173828125,1122.517527021157,1098.0756131263415,1122.517527021157,4552500
2023-06-13,1110.296630859375,1121.159704296238,1100.3388135422506,1109.3913747396364,4585200
2023-06-14,1172.75927734375,1182.7170944419986,1125.2333321021083,1125.6859601520287,14351700
2023-06-15,1171.4014892578125,1200.3696868283303,1162.3489275170257,1179.5487948245207,11022400
2023-06-16,1174.56982421875,1176.8329645351637,1145.149000105371,1166.8751471429432,6490100
2023-06-19,1173.66455078125,1206.2537708569346,1167.3277579887558,1200.3696061210471,6452900
2023-06-20,1157.369873046875,1177.7381344028036,1149.6751965346352,1174.5697381918812,4819000
2023-06-21,1206.2537841796875,1213.9484612269875,1146.5068800477104,1152.391044848587,9220900
2023-06-22,1203.9906005859375,1230.2430272152549,1200.369576223273,1203.9906005859375,8873800
2023-06-23,1169.1383056640625,1212.137972345474,1154.6542074134818,1206.7064355015063,7598000
2023-06-26,1172.75927734375,1206.7063810877798,1162.8014602455012,1169.590880994307,6216900
2023-06-27,1170.94873046875,1193.5801322945858,1161.4435417018988,1181.3591753086343,4367300
2023-06-28,1181.8118896484375,1183.6224019267192,1164.15939493519,1177.7382370223036,4385000
2023-06-29,1181.8118896484375,1200.8222685703963,1176.8329808831627,1180.4540054397262,6217300
2023-06-30,1195.3907470703125,1213.4958700853872,1181.3592767336295,1183.169789035137,6278700
2023-07-03,1205.3485107421875,1243.821895426035,1200.8222301911467,1213.4958157340611,8641500
2023-07-04,1210.327392578125,1226.6220022014654,1207.1589962624755,1219.8325815250737,6108100
2023-07-05,1217.5694580078125,1225.2641348799807,1199.9169640069558,1206.706384776516,4465500
2023-07-06,1246.537841796875,1285.9164882152947,1232.5063700845644,1249.2536105153868,21433600
2023-07-07,1262.8323974609375,1274.1480999471466,1226.16952140562,1237.485223891829,10989400
2023-07-10,1242.916748046875,1284.1059046645973,1239.295723289273,1272.337574202391,8309400
2023-07-11,1197.201171875,1256.495445415879,1189.5064951559546,1256.495445415879,9986200
2023-07-12,1198.55908203125,1231.6009298364922,1197.653825926997,1218.9273443769473,6454300
2023-07-13,1212.590576171875,1220.7378812749337,1190.4118011691046,1201.2748746398493,4630300
2023-07-14,1214.8536376953125,1216.6641498230254,1190.8643520031173,1214.4010096633842,5389600
2023-07-18,1218.9273681640625,1219.379996225022,1200.369617664721,1206.253782457195,2900600
2023-07-19,1246.537841796875,1246.537841796875,1222.0959233302697,1232.0537419648126,5081800
2023-07-20,1255.1375732421875,1269.1690426870152,1242.4639879371816,1245.632384263433,6855400
2023-07-21,1259.2113037109375,1266.4533529055368,1243.3693210977517,1265.5480967562119,4471900
2023-07-24,1306.7371826171875,1307.642438718758,1275.5058471130012,1275.5058471130012,13596800
2023-07-25,1324.84228515625,1325.294913200376,1296.7793464204497,1310.8108157883498,8021900
2023-07-26,1349.2843017578125,1373.2735899138554,1309.453030857213,1328.9160382290968,13069300
2023-07-27,1368.7471923828125,1375.0839849401405,1333.8948333175094,1333.8948333175094,9454400
2023-07-28,1355.6209716796875,1366.9366726119054,1315.3370763609923,1344.3052707474699,14046800
2023-07-31,1404.95751953125,1409.483800199843,1369.1999022493658,1373.2735548510993,11097800
2023-08-01,1437.999267578125,1446.5992002454163,1407.2205611899246,1414.4626097518542,9973400
2023-08-02,1425.7784423828125,1460.1781762307787,1418.9890212286086,1436.1888881525917,11802200
2023-08-03,1401.7890625,1420.3468124394576,1390.9259893647077,1413.104763682596,7573500
2023-08-04,1432.5677490234375,1434.830889227266,1380.0628962946164,1387.7575729876332,9320300
2023-08-07,1427.1363525390625,1447.9572444568541,1394.9997584920363,1440.2625670089747,9201300
2023-08-08,1432.1151123046875,1451.1254899016524,1417.1783870499294,1432.1151123046875,9655100
2023-08-09,1610.9033203125,1652.092475172977,1561.5668600950057,1602.3033868800928,48536600
2023-08-10,1639.87158203125,1645.3031191508678,1580.1246737154552,1618.5980616460806,18018500
2023-08-14,1605.0191650390625,1648.471460539274,1593.250835007755,1643.0399236017477,12735500
2023-08-15,1602.3033447265625,1626.7452601545947,1584.1982221872793,1617.6926988849532,8580100
2023-08-16,1569.714111328125,1590.535002078152,1558.8510378933283,1579.6719286433554,7767300
2023-08-17,1553.8720703125,1567.4509115910828,1504.5356136669823,1557.4930946534555,12094400
2023-08-18,1506.3460693359375,1543.008939412924,1495.4829967205342,1526.7143304898188,12839500
2023-08-21,1522.6407470703125,1538.4827286837076,1499.1040886732685,1500.4619728115595,9492800
2023-08-22,1524.4512939453125,1554.3247456675188,1510.4198241970034,1547.9879528779597,8480500
2023-08-23,1557.4931640625,1557.4931640625,1516.7566384113447,1522.6408032276227,7247300
2023-08-24,1581.482421875,1588.2718426901474,1551.1563422340084,1559.7562752665285,8253900
2023-08-25,1576.051025390625,1584.198331093391,1548.8933397147382,1550.2512239985326,7247300
2023-08-28,1634.43994140625,1634.43994140625,1588.724506877856,1590.0823910717686,10055600
2023-08-29,1650.2818603515625,1680.1553114714754,1634.8925067443345,1652.997628635191,12717300
2023-08-30,1638.5135498046875,1682.8710989430465,1631.7241290182042,1669.2922573700796,12872300
2023-08-31,1656.61865234375,1662.0501889088114,1637.6082743660347,1644.8503231194502,7203100
2023-09-01,1720.891845703125,1738.0917115991583,1657.523918717739,1665.67122361586,21392200
2023-09-04,1825.901611328125,1825.901611328125,1741.260163306717,1746.2390720138587,25874400
2023-09-05,1842.1962890625,1844.4594294667536,1754.386441377457,1787.8809193604116,29988100
2023-09-06,1836.31201171875,1876.5959084510569,1815.9437493260104,1847.6277130480496,20119700
2023-09-07,1816.396484375,1872.974994354286,1808.701807017817,1810.5123193371542,17425800
2023-09-08,1824.996337890625,1842.1962041703482,1800.1017945910257,1810.5122399708582,13637200
2023-09-11,1835.4068603515625,1868.4487101186808,1821.828017981514,1841.7436534575852,14551300
2023-09-12,1829.5225830078125,1860.3012904903783,1790.1439425521767,1860.3012904903783,16696400
2023-09-13,1837.2174072265625,1852.6067622020992,1820.4701679884786,1835.859522964015,10474400
2023-09-14,1892.890625,1896.511649629364,1841.291024031564,1848.5330732902917,20409000
2023-09-15,1891.53271484375,1936.3428940180816,1880.21701303205,1905.11155701779,21088700
2023-09-19,1955.3531494140625,1955.3531494140625,1875.6906136971934,1882.932662398727,17614700
2023-09-20,1927.2901611328125,1972.5529643534046,1908.7324118123697,1964.4056597736978,18330200
2023-09-21,1913.2587890625,1965.3110154032115,1903.753599904631,1928.6481429371452,17115000
2023-09-22,1901.4906005859375,1916.4273275127016,1867.5434939342008,1899.2274601424883,12386300
2023-09-25,1908.732421875,1941.774268400225,1893.7956967334596,1926.3849152240928,11062500
2023-09-26,1876.143310546875,1921.4061165914318,1865.2802370961815,1920.9534885309863,10184700
2023-09-27,1859.3961181640625,1869.8065638110374,1840.385739156543,1862.111886593708,9980900
2023-09-28,1873.7418212890625,1930.6621087720348,1849.2151933492453,1869.5769222049425,14473600
2023-09-29,1803.864013671875,1892.252424808696,1780.7256861491471,1884.3853934509686,17335700
2023-10-02,1791.8321533203125,1842.7364758578212,1791.3693867517895,1811.2683491982702,12444500
2023-10-03,1698.8160400390625,1762.2150586948378,1697.89050692,1758.5129262185883,16928600
2023-10-04,1620.608642578125,1678.9172345155446,1599.7841454576178,1664.1087032298508,24713700
2023-10-05,1660.4063720703125,1683.0819328929003,1621.5339820887332,1675.2149015871046,15125100
2023-10-06,1670.5872802734375,1727.5075671082388,1650.2255516496061,1677.991545227558,16672600
2023-10-10,1734.4490966796875,1747.4065605823105,1710.8480017141956,1719.6405665052612,12143000
2023-10-11,1715.9383544921875,1761.7522425975615,1715.9383544921875,1758.512876771929,11962800
2023-10-12,1742.3160400390625,1742.7788065835616,1694.1883194111574,1730.7468764265855,9666900
2023-10-13,1712.236328125,1730.2842245565878,1704.3692963471283,1717.789527027027,7661300
2023-10-16,1682.156494140625,1709.9224885418457,1670.1245632334292,1683.544793860686,8113600
2023-10-17,1690.948974609375,1710.3851697198274,1674.7521453506645,1698.353239413357,7649400
2023-10-18,1694.651123046875,1725.1937156523074,1690.948990609853,1710.8479524588467,7224500
2023-10-19,1647.448974609375,1676.1405016952685,1638.1936432913449,1665.9596372454355,8143900
2023-10-20,1654.8531494140625,1663.1829471460126,1627.5499235148932,1629.4009896775488,7781300
2023-10-23,1613.6671142578125,1657.1671741202256,1612.2788144749695,1645.5980092632008,10026100
2023-10-24,1628.0128173828125,1635.4170826125242,1561.3744303154092,1619.683018999387,15722200
2023-10-25,1645.5980224609375,1698.3534146320699,1637.2682236970745,1665.034219576618,12633300
2023-10-26,1610.890380859375,1640.970206988608,1603.023349410191,1624.3106109785713,8576700
2023-10-27,1655.3160400390625,1663.6458383954234,1621.5340800382653,1641.433042778461,7639800
2023-10-30,1621.5340576171875,1654.3904840129694,1616.9063919276407,1643.2840863580573,7668300
2023-10-31,1630.7894287109375,1637.2681608340797,1602.097900737022,1633.5660281922842,9805700
2023-11-01,1684.0074462890625,1684.0074462890625,1643.2839905942458,1665.959551151587,11141700
2023-11-02,1643.746826171875,1713.1618103852143,1635.8797946276964,1712.2362772623696,12941500
2023-11-06,1714.08740234375,1715.0129354983633,1665.4969117265541,1679.3799090457528,10615600
2023-11-07,1701.1298828125,1712.2362803063793,1683.5447534471914,1708.5341478084194,7530000
2023-11-08,1621.0712890625,1710.848003329735,1615.980856810234,1710.848003329735,11053800
2023-11-09,1638.193603515625,1658.555331920904,1611.35314334503,1642.358502507614,8162200
2023-11-10,1573.4063720703125,1590.0659689510571,1527.1297140682445,1575.720204970416,25776500
2023-11-13,1597.0074462890625,1597.0074462890625,1531.7573593789616,1543.7892902985548,14103100
2023-11-14,1612.741455078125,1627.5499849382397,1602.0978242411675,1603.9488904736818,8824500
2023-11-15,1598.8583984375,1635.4169551600942,1588.2147679992765,1633.1031224561325,8271300
2023-11-16,1617.369140625,1625.2361722103005,1597.9329449436696,1598.858478071352,6843800
2023-11-17,1631.252197265625,1631.252197265625,1599.3213031914893,1610.427701130319,6330200
2023-11-20,1610.890380859375,1654.8532036636384,1608.5765480802033,1651.1510712169636,6538300
2023-11-21,1601.17236328125,1617.3691935456557,1590.0659653856574,1615.9808938087065,5356700
2023-11-22,1597.932861328125,1611.8158575169011,1590.0658301544854,1594.2307290111182,4432700
2023-11-24,1629.4010009765625,1632.6403667836728,1600.7094752564412,1610.4275726777726,5302100
2023-11-27,1649.300048828125,1682.6192417337436,1630.7893861027812,1639.1191843291858,9438600
2023-11-28,1647.448974609375,1683.0820001837913,1644.672375213966,1661.3319715864202,8061100
2023-11-29,1576.6456298828125,1609.5020548084597,1576.6456298828125,1599.3211907469915,17671700
2023-11-30,1602.560546875,1602.560546875,1578.4966865118756,1582.6615854208778,9068000
2023-12-01,1623.3851318359375,1628.0127975481266,1600.7095698462108,1609.5021346993701,6416300
2023-12-04,1608.1138916015625,1626.6245551020122,1597.9330266763152,1626.6245551020122,5918100
2023-12-05,1569.7042236328125,1599.321284456073,1567.8531573313587,1590.991486099531,8870100
2023-12-06,1597.0074462890625,1602.5606451750284,1575.7201838928593,1578.4967833358423,6018400
2023-12-07,1567.8531494140625,1589.1404117732855,1564.6137834028764,1582.6616797509132,6381500
2023-12-08,1517.8743896484375,1550.2680504031298,1509.0818245864496,1545.640384581031,11648200
2023-12-11,1546.1031494140625,1562.7627463547708,1541.0127170155126,1542.4010167605718,5551000
2023-12-12,1553.9700927734375,1561.3743576585998,1541.4753957797261,1558.597758326664,5331000
2023-12-13,1538.6988525390625,1552.5818497048285,1524.3530888011044,1549.8052502716753,5936800
2023-12-14,1496.124267578125,1546.5658219134223,1489.1827692751026,1541.475389824539,8316600
2023-12-15,1552.119140625,1556.2840399290026,1503.5286487449687,1516.948879835644,8094500
2023-12-18,1534.533935546875,1537.7733015145554,1515.5605063076043,1527.1296704778913,4550200
2023-12-19,1570.1669921875,1579.8850902823829,1522.5020348649794,1537.310565295277,7663900
2023-12-20,1593.76806640625,1599.3212652439024,1571.092504485836,1580.8106024517276,6509600
2023-12-21,1587.7520751953125,1590.0659080067308,1561.8371477074263,1578.0339773873552,5201900
2023-12-22,1596.544677734375,1603.48617633322,1590.991478855299,1597.4702108808876,4258800
2023-12-25,1612.741455078125,1623.847852473211,1601.635057683039,1610.427622287482,5190500
2023-12-26,1606.7255859375,1615.9809176537299,1596.5447210496473,1610.427718623992,4456300
2023-12-27,1666.4224853515625,1670.1246180599248,1614.5926274344909,1617.3692269657627,10299900
2023-12-28,1686.7841796875,1708.5342088906036,1660.406484696502,1673.826715481396,9185000
2023-12-29,1688.6351318359375,1697.4276962384815,1674.2893688633658,1676.140435053375,5709700
