Price,Close,High,Low,Open,Volume
Ticker,7751.T,7751.T,7751.T,7751.T,7751.T
Date,,,,,
2023-03-28,2682.79736328125,2709.405932918806,2679.0628271917685,2700.069592695102,2630700
2023-03-29,2714.540771484375,2715.474405455651,2681.8635824897224,2695.4012750732213,3584300
2023-03-30,2739.281982421875,2742.549701214812,2712.2065981375417,2724.3438393684496,2840100
2023-03-31,2759.355224609375,2781.29562311329,2752.819786757145,2760.75567557771,3749000
2023-04-03,2781.762451171875,2786.897438076203,2766.357490458891,2782.2292681631775,3249400
2023-04-04,2778.49462890625,2789.231419306929,2764.956936661915,2781.2955307499055,3647300
2023-04-05,2734.614013671875,2772.8930080592245,2732.74674565298,2764.4903019741964,3465000
2023-04-06,2720.142578125,2732.7466367502575,2715.007591277673,2720.6093951111206,2992300
2023-04-07,2720.142578125,2730.879368805775,2715.007591277673,2716.8748592221555,1674800
2023-04-10,2726.677978515625,2745.350657704227,2722.4766256981898,2730.8793313330607,2023600
2023-04-11,2731.34619140625,2757.487942682741,2731.34619140625,2744.8838840315757,2605200
2023-04-12,2769.158203125,2785.029979744395,2748.6182569116654,2749.5518908304534,3106200
2023-04-13,2737.4150390625,2756.08772009294,2736.481405010978,2754.220451989896,2490200
2023-04-14,2736.947998046875,2747.684788760687,2720.142586494822,2735.547547084204,2755200
2023-04-17,2757.488037109375,2759.8221221247036,2737.8817229806136,2743.0167100143367,2260100
2023-04-18,2771.492431640625,2777.09423544384,2759.8220070505936,2769.1583467226187,2312900
2023-04-19,2774.293212890625,2792.4990744593165,2763.55642273473,2764.0232396980296,3108000
2023-04-20,2787.364501953125,2791.099038214325,2751.8864074717253,2754.220492634975,2698000
2023-04-21,2792.966064453125,2806.503757227509,2775.6938357409795,2778.9615546865207,3351200
2023-04-24,2776.62744140625,2805.5700946287093,2776.62744140625,2803.702826678873,2706100
2023-04-25,2793.89990234375,2804.636693948413,2774.760404265873,2780.362208581349,2784900
2023-04-26,2806.50390625,2816.773880624168,2785.9639575016636,2810.2384423860613,6275000
2023-04-27,2952.15087890625,2954.01814701435,2857.8538394471952,2874.659252420096,15086800
2023-04-28,3023.106689453125,3023.106689453125,2948.4159744573712,2968.9559210812035,8828100
2023-05-01,2992.296875,3014.7040902886115,2976.4250975039004,3010.0359204368174,4489100
2023-05-02,3015.6376953125,3015.6376953125,2989.495944393382,3007.234989659926,3697500
2023-05-08,3032.443115234375,3044.580356767025,3001.6331944207254,3010.0359000971753,5728100
2023-05-09,3027.77490234375,3048.3148492606674,3014.7040270329844,3046.4475813591293,4088700
2023-05-10,3005.367919921875,3039.9123787715516,2999.76611578409,3035.2442086567307,2634000
2023-05-11,2987.628662109375,3011.903144989014,2984.8277602386474,2999.7659035491943,2373800
2023-05-12,3008.168701171875,3017.505041026536,2990.4296554480184,3014.704139070138,3032100
2023-05-15,3029.642333984375,3029.642333984375,3003.500581949995,3013.7705559635015,2304800
2023-05-16,3038.044921875,3047.3812615242778,3023.1067784361553,3038.9785558399276,3483700
2023-05-17,3034.310546875,3054.850495192308,3024.9742067307693,3028.7087427884617,3265000
2023-05-18,3143.545654296875,3151.0147262405562,3086.593980726305,3095.9303206559066,10320500
2023-05-19,3189.293701171875,3193.9618711091875,3145.412903761138,3156.6165116106877,7432900
2023-05-22,3212.634521484375,3225.7053971893392,3177.156430285187,3188.360038032299,4828900
2023-05-23,3199.5634765625,3229.43976230805,3188.3598694079187,3218.2361551534686,5847900
2023-05-24,3200.4970703125,3219.169748669049,3189.2934632985707,3199.5634363946724,4177800
2023-05-25,3263.984375,3277.055250643593,3213.568140374714,3221.0372121710525,7862000
2023-05-26,3242.510986328125,3280.7899815597557,3235.9755481178468,3266.785471109159,5555900
2023-05-29,3275.188232421875,3314.4008623425475,3268.652794101763,3269.5864281474933,6115500
2023-05-30,3269.586181640625,3295.7279329501443,3249.9798681584853,3269.586181640625,3904100
2023-05-31,3231.30712890625,3264.9179513970403,3227.57259307394,3239.7098345289473,7687300
2023-06-01,3267.718994140625,3270.5198961356027,3229.4400002092634,3233.174536202567,4271100
2023-06-02,3275.188232421875,3285.458206924908,3263.9846238731116,3277.0555005133356,3614900
2023-06-05,3330.2724609375,3330.2724609375,3293.860735124054,3300.39617309057,5254200
2023-06-06,3346.144287109375,3346.144287109375,3304.130756718772,3316.2679988316127,4176800
2023-06-07,3304.130615234375,3368.5513590747737,3298.528811422166,3352.6795816068493,5565800
2023-06-08,3290.126220703125,3307.8652667284823,3273.3208086791024,3304.130730723144,5033000
2023-06-09,3338.675048828125,3342.409584676926,3291.0597167559117,3304.130592226715,6045000
2023-06-12,3348.011474609375,3376.9541281824063,3347.0778406231484,3359.215082444097,3910100
2023-06-13,3369.485107421875,3377.887813425421,3342.4097214104495,3353.6133294151773,3638000
2023-06-14,3391.89208984375,3401.228429204729,3363.883071760812,3378.821214738379,5093500
2023-06-15,3370.418701171875,3389.091380956761,3362.949629257921,3376.954139096585,3618100
2023-06-16,3536.605712890625,3556.2120275608213,3466.583160497067,3491.791279358748,14955500
2023-06-19,3554.344482421875,3594.4907426646228,3516.0654900973946,3536.605437198335,6658300
2023-06-20,3620.6328125,3623.4337146241623,3552.477527478726,3559.946599809825,8056200
2023-06-21,3596.358154296875,3648.64165809766,3583.2872783466782,3621.5662722008246,6006500
2023-06-22,3607.561767578125,3652.3761994735055,3590.7563556173577,3594.4908916086392,4927300
2023-06-23,3533.8046875,3624.3671854359313,3522.601079507926,3619.699015439234,6003300
2023-06-26,3554.344482421875,3571.149893686281,3531.003633443533,3537.5390711574687,3233800
2023-06-27,3550.610107421875,3573.017323456091,3506.729309354868,3562.747349440409,4821000
2023-06-28,3615.96484375,3615.96484375,3580.486748200684,3586.0885527611026,5286100
2023-06-29,3634.030029296875,3667.3086925688244,3602.6530039261797,3641.636580901892,4996100
2023-06-30,3603.603759765625,3628.325052048978,3589.3414757559985,3627.3742331150024,4026900
2023-07-03,3651.144775390625,3651.144775390625,3612.161198361715,3622.6202068328857,3769200
2023-07-04,3622.620361328125,3640.685922185142,3609.3088954334808,3628.325275282972,3364400
2023-07-05,3625.47265625,3644.4890352494754,3612.161190950367,3612.161190950367,3092000
2023-07-06,3613.112060546875,3649.243181152344,3611.2104226202714,3615.0136984734786,3433300
2023-07-07,3541.80078125,3597.8991023489934,3539.8991432466446,3594.095826342282,4484400
2023-07-10,3551.308837890625,3574.128493073858,3529.4400016733603,3530.390820639328,4217800
2023-07-11,3549.4072265625,3615.964554679129,3543.7023127239318,3584.587528567004,3986000
2023-07-12,3518.0302734375,3557.0138521431586,3513.2761784733952,3549.407300200591,3171600
2023-07-13,3524.685791015625,3536.095618232293,3486.6530336267324,3508.521869125346,3087700
2023-07-14,3493.308837890625,3539.8989666485563,3454.3252607666413,3497.112113707599,4685800
2023-07-18,3543.7021484375,3544.652967366515,3486.6530126966227,3493.3087451997253,3560500
2023-07-19,3563.66943359375,3591.243183213339,3541.800597688559,3567.4727094033483,3167900
2023-07-20,3561.767822265625,3588.3907531314653,3547.505537873211,3557.013727468154,2962300
2023-07-21,3549.4072265625,3582.6858906208145,3549.4072265625,3563.6695111589206,2725700
2023-07-24,3585.538330078125,3603.603890478943,3567.472769677307,3575.07932142502,3104000
2023-07-25,3575.079345703125,3582.6858975024934,3555.1121472297827,3576.030164678046,2869800
2023-07-26,3587.43994140625,3589.3415793290733,3554.1612777568416,3576.980932830722,2590200
2023-07-27,3574.12841796875,3586.4890642665937,3543.702211697135,3575.079236914738,3994600
2023-07-28,3438.161376953125,3487.6039631261233,3377.3089632017422,3470.489221758547,22531900
2023-07-31,3492.358154296875,3512.325353109898,3454.3253946530212,3470.489317501659,7639900
2023-08-01,3529.440185546875,3538.9483757019043,3499.0139770507812,3501.86643409729,3990000
2023-08-02,3511.37451171875,3553.2105470601055,3499.0138649133496,3515.177787658873,4261000
2023-08-03,3422.948486328125,3484.7517228868273,3422.948486328125,3479.997627766927,5327600
2023-08-04,3432.456298828125,3441.9644880215546,3399.177636651121,3401.079274489807,3147300
2023-08-07,3422.948486328125,3423.899305352105,3386.817363416884,3403.9321058485243,3388000
2023-08-08,3459.079345703125,3460.030164654665,3435.308871914621,3440.0629666723216,2698600
2023-08-09,3450.52197265625,3467.636713771657,3431.505593639131,3437.2105073442667,3024500
2023-08-10,3483.800537109375,3485.7021749571422,3450.5218747734502,3460.030064012286,3199100
2023-08-14,3410.587890625,3486.6534136944174,3408.6862525482647,3485.7025946560498,3168500
2023-08-15,3402.98095703125,3439.112076440914,3402.030138099417,3430.5547060544145,1789400
2023-08-16,3397.276123046875,3405.833493633895,3374.4564681481556,3384.915476643402,2406400
2023-08-17,3395.37451171875,3405.833520295873,3353.538477410258,3384.915503141627,2327600
2023-08-18,3364.9482421875,3376.358069513369,3345.931863311052,3360.194147468388,2245600
2023-08-21,3355.440185546875,3379.210660083195,3347.833633695253,3359.2434614726862,2290100
2023-08-22,3384.91552734375,3392.5220790905896,3371.60406178678,3383.01388940704,2152500
2023-08-23,3379.210693359375,3380.1615123501906,3363.046770515506,3370.6533224420327,2022100
2023-08-24,3381.1123046875,3397.276227403948,3359.24346807113,3374.456571804257,2055800
2023-08-25,3388.71875,3397.276120580808,3353.5384487233446,3357.341724537037,2229000
2023-08-28,3424.849853515625,3424.849853515625,3390.6203713594446,3404.8826555911864,1970300
2023-08-29,3421.99755859375,3444.817214444334,3419.145101612427,3434.3582055128163,2066800
2023-08-30,3393.472900390625,3441.0138488410403,3385.8663486385585,3437.210572965007,2490600
2023-08-31,3411.53857421875,3418.194307223079,3388.718918203909,3399.177927210711,3099900
2023-09-01,3420.095703125,3429.603892458125,3392.521954058938,3395.3744108588753,2283800
2023-09-04,3421.04638671875,3431.50539457142,3406.784103283291,3431.50539457142,2244600
2023-09-05,3422.948486328125,3424.850124376085,3394.4239156087237,3418.1943912082247,2584900
2023-09-06,3453.37451171875,3458.128606586204,3423.8991235405338,3432.4564943019514,2643000
2023-09-07,3431.505615234375,3455.2760891553667,3428.653158363856,3438.1613479322527,2435400
2023-09-08,3394.423583984375,3431.5055222968094,3394.423583984375,3406.78423008852,3593600
2023-09-11,3402.98095703125,3411.5383274177493,3394.4235866447507,3407.735051690416,1798100
2023-09-12,3416.292724609375,3425.8009147697126,3391.571430192497,3414.3910865773073,2438800
2023-09-13,3401.079345703125,3418.1940866096543,3391.5711563106083,3406.784259338635,2487000
2023-09-14,3431.505615234375,3438.1613479322527,3401.0794086155056,3411.538417140742,3086200
2023-09-15,3467.63671875,3478.095727224431,3433.4072364700437,3441.9646070400327,5210400
2023-09-19,3502.81689453125,3524.685729649116,3467.6365945590305,3470.4890513135347,3649600
2023-09-20,3486.6533203125,3522.7844428027847,3479.9975872221844,3521.8336237898825,2936200
2023-09-21,3479.046630859375,3494.25973446521,3464.7843462289047,3486.6531826622922,2779300
2023-09-22,3475.243408203125,3489.505693052112,3427.702458706502,3439.1122865856914,3220000
2023-09-25,3498.063232421875,3511.374698921986,3479.997670743154,3482.8501278503204,2070700
2023-09-26,3481.899169921875,3520.882748831432,3460.9811519704053,3519.9319298336377,2819900
2023-09-27,3478.095703125,3479.9973410162656,3425.8006611151927,3458.12850526671,3370100
2023-09-28,3483.800537109375,3519.93165621695,3463.83333970782,3479.0464424899574,3949000
2023-09-29,3427.702392578125,3494.2597205893508,3421.046659777003,3484.7515308734614,4342300
2023-10-02,3405.83349609375,3466.6859092009527,3405.83349609375,3436.2597026473513,3048400
