Price,Close,High,Low,Open,Volume
Ticker,9107.T,9107.T,9107.T,9107.T,9107.T
Date,,,,,
2024-03-28,1948.059326171875,2029.0487544924276,1945.6631892393143,2012.7550233510146,14855300
2024-03-29,1933.203125,1965.7905847174022,1901.0948926313833,1959.0814018344076,12991400
2024-04-01,1919.784912109375,1972.9791520604833,1910.2003643704365,1938.954007587252,14598200
2024-04-02,1872.820556640625,1941.8292977246194,1866.59060084832,1924.5771124536207,16210900
2024-04-03,1892.4688720703125,1945.1838824343881,1862.2775479527056,1873.779004759413,21734500
2024-04-04,1936.07861328125,1967.707620329904,1899.6573324373453,1916.9095181002476,15573200
2024-04-05,1913.0755615234375,1930.8069732910647,1898.2195138262366,1912.5963341783665,11208300
2024-04-08,1914.5133056640625,1938.4746736949019,1885.2804366664386,1926.4939896794822,10286800
2024-04-09,1936.557861328125,1949.497000713391,1907.8042182497563,1923.618721942859,9082900
2024-04-10,1949.4969482421875,1949.4969482421875,1901.5742110680924,1934.161672346477,11334900
2024-04-11,1947.580078125,1961.956899567852,1924.0979364350085,1949.4969876507134,7927600
2024-04-12,1962.43603515625,1969.6244455414378,1926.973210589324,1960.5191257202,7819700
2024-04-15,1992.148193359375,2024.2564274115948,1949.4969570810529,1988.7936017419788,13281200
2024-04-16,1876.654296875,1993.106542569746,1869.4658866469292,1991.6688605241318,17032800
2024-04-17,1962.915283203125,1984.0012872219086,1892.9480880498886,1897.7403616905212,20949100
2024-04-18,1963.873779296875,1978.7298278957533,1945.663139078895,1951.893094942941,10771300
2024-04-19,1957.6439208984375,2023.7773018247494,1902.5327701265107,1954.28932911232,26056800
2024-04-22,1998.378173828125,2011.7965404629422,1940.3916608705224,1960.0399834429331,10139800
2024-04-23,1971.5413818359375,2033.8409393562758,1970.5829271048553,2003.1703879616477,11010500
2024-04-24,1969.62451171875,1988.7936067233122,1947.5800524635038,1971.5414212192063,8190500
2024-04-25,1931.7655029296875,1969.6244646591456,1924.5770924747271,1953.8099616582326,6642700
2024-04-26,2004.6080322265625,2011.796442574016,1932.2447013955295,1952.3722503683996,10041800
2024-04-30,2119.143310546875,2129.2070847489294,2033.3616161579355,2041.50848098817,22647000
2024-05-01,2042.4671630859375,2089.43144792461,2021.8603850444792,2084.63917396148,12442700
2024-05-02,2053.4892578125,2081.2844449660884,2034.3201632238186,2049.655438894764,8708600
2024-05-07,2075.054443359375,2100.9327204821016,2053.4892124237695,2079.846716900621,10573300
2024-05-08,2103.328857421875,2143.583955171576,2020.9017525058207,2127.29022513003,33457500
2024-05-09,2068.34521484375,2104.287265611424,1994.064976590557,2077.9297617151296,21984800
2024-05-10,2196.7783203125,2221.2189168081236,2094.2236605073354,2103.8082081526777,29318100
2024-05-13,2155.08544921875,2237.5125555709014,2153.1685397687,2196.7782297573385,15809900
2024-05-14,2188.15234375,2233.1997200777487,2177.6093407796757,2188.6315711577417,14174000
2024-05-15,2197.257568359375,2198.6952505196973,2135.4372354655125,2154.6063309364777,10358200
2024-05-16,2212.113525390625,2212.5927527574772,2122.977235156081,2185.276792846891,13290000
2024-05-17,2213.072021484375,2256.202485307154,2190.548334821368,2218.8227499940785,14257100
2024-05-20,2192.9443359375,2243.26320728222,2177.609060861014,2226.011022821173,10718100
2024-05-21,2203.00830078125,2251.889494316096,2195.819889967302,2204.4459829440393,13448000
2024-05-22,2159.877685546875,2198.2158738858475,2145.5008649197603,2183.3598259044957,9967000
