timestamp,open,high,low,close,volume
2023-04-11 09:00:00+09:00,60120.0,60440.0,59770.0,59960.0,541100
2023-04-12 09:00:00+09:00,60150.0,60410.0,59940.0,60250.0,468500
2023-04-13 09:00:00+09:00,60470.0,62020.0,60280.0,61750.0,766600
2023-04-14 09:00:00+09:00,62250.0,62370.0,61510.0,62010.0,606400
2023-04-17 09:00:00+09:00,62200.0,62200.0,61580.0,62160.0,298700
2023-04-18 09:00:00+09:00,62240.0,62400.0,61950.0,62390.0,379300
2023-04-19 09:00:00+09:00,62140.0,62390.0,61330.0,61490.0,440000
2023-04-20 09:00:00+09:00,61450.0,62770.0,61260.0,62530.0,624100
2023-04-21 09:00:00+09:00,62400.0,62540.0,61750.0,62340.0,493300
2023-04-24 09:00:00+09:00,62490.0,62500.0,61980.0,62330.0,270500
2023-04-25 09:00:00+09:00,62160.0,63040.0,62150.0,62850.0,418400
2023-04-26 09:00:00+09:00,62620.0,62740.0,61310.0,61610.0,566700
2023-04-27 09:00:00+09:00,61390.0,62120.0,61110.0,62040.0,556300
2023-04-28 09:00:00+09:00,61040.0,61410.0,59350.0,61100.0,1332200
2023-05-01 09:00:00+09:00,62460.0,63630.0,62230.0,62840.0,1019300
2023-05-02 09:00:00+09:00,63410.0,63520.0,62810.0,63410.0,500600
2023-05-08 09:00:00+09:00,64380.0,64590.0,63700.0,63700.0,733700
2023-05-09 09:00:00+09:00,63820.0,64590.0,63770.0,64570.0,545300
2023-05-10 09:00:00+09:00,64310.0,64610.0,63700.0,64110.0,475500
2023-05-11 09:00:00+09:00,64500.0,64640.0,63720.0,63800.0,478400
2023-05-12 09:00:00+09:00,64570.0,65840.0,64100.0,65520.0,858500
2023-05-15 09:00:00+09:00,65570.0,66260.0,65210.0,66220.0,468900
2023-05-16 09:00:00+09:00,66660.0,67470.0,66570.0,67230.0,575500
2023-05-17 09:00:00+09:00,67340.0,67530.0,66800.0,67180.0,513000
2023-05-18 09:00:00+09:00,69080.0,69290.0,68110.0,68540.0,668900
2023-05-19 09:00:00+09:00,69480.0,69820.0,68900.0,69260.0,670700
2023-05-22 09:00:00+09:00,69200.0,69870.0,68750.0,69870.0,427600
2023-05-23 09:00:00+09:00,69700.0,70290.0,68400.0,69200.0,730800
2023-05-24 09:00:00+09:00,68100.0,68670.0,67680.0,68410.0,513800
2023-05-25 09:00:00+09:00,68190.0,69370.0,67950.0,69050.0,620500
2023-05-26 09:00:00+09:00,69890.0,69900.0,68940.0,68940.0,451200
2023-05-29 09:00:00+09:00,70090.0,70100.0,68620.0,68650.0,420300
2023-05-30 09:00:00+09:00,68600.0,69570.0,68400.0,69180.0,458300
2023-05-31 09:00:00+09:00,69080.0,69100.0,67800.0,67800.0,944500
2023-06-01 09:00:00+09:00,67910.0,68570.0,67430.0,68430.0,545400
2023-06-02 09:00:00+09:00,69430.0,70200.0,68900.0,70030.0,728700
2023-06-05 09:00:00+09:00,70460.0,71890.0,69750.0,71890.0,798200
2023-06-06 09:00:00+09:00,71800.0,71830.0,70550.0,71000.0,737000
2023-06-07 09:00:00+09:00,70980.0,71140.0,69060.0,69400.0,930000
2023-06-08 09:00:00+09:00,68300.0,68300.0,66950.0,66990.0,967000
2023-06-09 09:00:00+09:00,66400.0,68550.0,66320.0,68410.0,998200
2023-06-12 09:00:00+09:00,68500.0,70040.0,68100.0,70010.0,654100
2023-06-13 09:00:00+09:00,70300.0,70590.0,69560.0,70440.0,780800
2023-06-14 09:00:00+09:00,70950.0,71050.0,69750.0,70620.0,620700
2023-06-15 09:00:00+09:00,70640.0,71440.0,70600.0,70970.0,607700
2023-06-16 09:00:00+09:00,71100.0,71210.0,70460.0,70990.0,781400
2023-06-19 09:00:00+09:00,71110.0,71130.0,69730.0,70090.0,534100
2023-06-20 09:00:00+09:00,69500.0,69930.0,69230.0,69820.0,452400
2023-06-21 09:00:00+09:00,69600.0,70240.0,69170.0,69870.0,528300
2023-06-22 09:00:00+09:00,68700.0,69610.0,68580.0,68830.0,512700
2023-06-23 09:00:00+09:00,69220.0,69420.0,67460.0,67940.0,580200
2023-06-26 09:00:00+09:00,67400.0,68310.0,66830.0,67860.0,434500
2023-06-27 09:00:00+09:00,67100.0,67450.0,66520.0,66960.0,580000
2023-06-28 09:00:00+09:00,67960.0,68860.0,67550.0,68840.0,700600
2023-06-29 09:00:00+09:00,68800.0,69150.0,68390.0,68520.0,468300
2023-06-30 09:00:00+09:00,68530.0,68530.0,67450.0,67850.0,712400
2023-07-03 09:00:00+09:00,68980.0,69640.0,68940.0,69620.0,602300
2023-07-04 09:00:00+09:00,68940.0,69040.0,68360.0,68470.0,565300
2023-07-05 09:00:00+09:00,68000.0,69100.0,67850.0,68410.0,607900
2023-07-06 09:00:00+09:00,67800.0,67820.0,66960.0,67030.0,587600
2023-07-07 09:00:00+09:00,66480.0,67110.0,65970.0,65970.0,621500
2023-07-10 09:00:00+09:00,65980.0,66150.0,65280.0,65390.0,545900
2023-07-11 09:00:00+09:00,66000.0,66330.0,65660.0,65790.0,476700
2023-07-12 09:00:00+09:00,65660.0,66130.0,65030.0,65350.0,454400
2023-07-13 09:00:00+09:00,65650.0,66890.0,65350.0,66600.0,436100
2023-07-14 09:00:00+09:00,67120.0,67240.0,66070.0,66700.0,511100
2023-07-18 09:00:00+09:00,66900.0,67680.0,66800.0,67520.0,397100
2023-07-19 09:00:00+09:00,67770.0,68230.0,67670.0,68010.0,445400
