Price,Close,High,Low,Open,Volume
Ticker,6098.T,6098.T,6098.T,6098.T,6098.T
Date,,,,,
2024-03-28,6610.931640625,6707.667252201501,6584.005233278964,6653.814437509428,3816600
2024-03-29,6661.79345703125,6741.5754146004865,6536.136873859703,6610.932459080862,1592900
2024-04-01,6608.9375,6788.446893390675,6538.131017051456,6737.585898596651,3144900
2024-04-02,6579.01904296875,6666.779187849946,6527.160775538952,6608.937274178249,3267900
2024-04-03,6497.24267578125,6545.111846684934,6432.4198401825115,6544.114572291107,3237700
2024-04-04,6652.8173828125,6772.490308301557,6603.950938237801,6631.874620851915,3861100
2024-04-05,6652.8173828125,6660.795577845103,6531.149908565291,6582.010901898141,3525400
2024-04-08,6745.56396484375,6956.986135238025,6708.664812463618,6736.58849534588,5214200
2024-04-09,6764.51220703125,6794.430438818208,6665.7820421342885,6725.618505708205,3197600
2024-04-10,6712.654296875,6796.425350349595,6701.684277967613,6777.477135873199,2354100
2024-04-11,6695.7001953125,6712.653859792737,6573.035446426078,6583.0081902379825,2775300
2024-04-12,6728.6103515625,6774.484973790435,6653.814771843042,6722.626705184944,3946100
2024-04-15,6756.53369140625,6757.5309657518455,6602.953442184617,6713.650894545664,3048100
2024-04-16,6469.3193359375,6741.575259894789,6444.38747476925,6700.687007578859,4931200
2024-04-17,6412.47412109375,6516.190654312062,6374.577695494751,6469.318759492248,3350200
2024-04-18,6294.7958984375,6458.348897066105,6282.828605854919,6412.474275499545,3748400
2024-04-19,6094.34375,6245.929456103748,5994.616311773851,6195.068462608411,6059100
2024-04-22,6290.80712890625,6320.725361922608,6187.0905877828745,6191.079685518389,4681800
2024-04-23,6297.78759765625,6371.585900463307,6198.060161430498,6339.673120871066,4152500
2024-04-24,6526.16357421875,6527.160848603564,6293.798642557233,6338.6759898738355,4727500
2024-04-25,6498.240234375,6582.011287120165,6459.346531314744,6473.308373438939,3558800
2024-04-26,6622.8994140625,6653.814921039753,6477.2973489438245,6499.237386153488,6996000
2024-04-30,6883.18798828125,6883.18798828125,6650.823050398096,6752.545040372695,4797200
2024-05-01,6821.35693359375,6839.307872892681,6723.624041855126,6791.438701428865,2907500
2024-05-02,6815.37353515625,6830.33265178302,6721.629737628494,6766.507087508802,2629800
2024-05-07,7029.78759765625,7089.624064652899,6973.940228459378,7021.809402056697,5512300
2024-05-08,7017.81982421875,7092.615402848337,6936.043324917067,7049.732604434041,4152000
2024-05-09,6948.0107421875,7083.6400605365025,6944.021644589,7011.836303763501,3070900
2024-05-10,6917.09521484375,7078.65366709356,6895.155178118467,7047.738160798844,4513100
2024-05-13,6852.2724609375,6963.967194691684,6819.362405456356,6918.092571899787,3008000
2024-05-14,6980.9208984375,7185.362153320312,6942.027196289062,7080.648339843749,4444000
2024-05-15,7046.74072265625,7094.609892580889,6963.966949661562,6979.923339636442,3119100
2024-05-16,7688.9853515625,7721.895405596425,7281.100136414761,7329.966580283317,9154900
2024-05-17,7676.021484375,7719.901560419238,7180.376079966221,7693.972424574916,5476800
