Price,Close,High,Low,Open,Volume
Ticker,4661.T,4661.T,4661.T,4661.T,4661.T
Date,,,,,
2023-03-28,4345.37451171875,4392.013607871018,4333.466657382,4366.2132568080615,3462500
2023-03-29,4359.26708984375,4395.982974734307,4330.489774659259,4355.297804990717,7307500
2023-03-30,4467.935546875,4478.862023312445,4390.456895773122,4410.323216568475,5957300
2023-03-31,4497.73486328125,4550.380611460117,4414.296318997764,4537.467503416244,30090200
2023-04-03,4481.841796875,4572.233552973321,4450.055684840426,4524.554384921459,6154800
2023-04-04,4519.58837890625,4533.494804687501,4470.915888671875,4481.842366071429,4508400
2023-04-05,4501.70849609375,4530.514662551543,4484.822122652974,4528.52803038204,3842300
2023-04-06,4483.8291015625,4507.668689164959,4445.089771708504,4469.922675461065,3627800
2023-04-07,4583.15966796875,4613.9524615766895,4476.8748642252185,4482.834759762239,5565600
2023-04-10,4705.337890625,4719.244314620936,4607.992922653447,4620.906030649673,5190200
2023-04-11,4741.09814453125,4795.730534631652,4713.285291389227,4768.9109976732725,5886400
2023-04-12,4823.54345703125,4831.489986614497,4735.138315417621,4763.944485156893,5294600
2023-04-13,4811.623046875,4822.549523653618,4773.877036185229,4796.723305813248,4768300
2023-04-14,4768.9111328125,4822.550208249258,4708.318843893199,4811.623729919548,6072600
2023-04-17,4757.98388671875,4785.796736160947,4713.284664400933,4777.850207748891,3297300
2023-04-18,4827.51611328125,4846.3891186623905,4742.090931029771,4768.910464992445,4172300
2023-04-19,4897.0478515625,4897.0478515625,4800.696200122021,4830.495679948973,4705000
2023-04-20,4852.34912109375,4901.021609718846,4848.375856716191,4865.262230320816,3741500
2023-04-21,4752.02392578125,4809.6362559851195,4740.104133325277,4808.642939947122,5496500
2023-04-24,4759.97021484375,4794.73627442629,4744.0771590345885,4768.910058736403,3311400
2023-04-25,4750.037109375,4787.783117354141,4740.103949380489,4769.903429364022,3242300
2023-04-26,4720.23779296875,4774.870174831814,4714.277896765507,4751.0305900188405,3693200
2023-04-27,4758.9775390625,4764.937435792697,4663.619191379344,4719.244894194519,4907000
2023-04-28,4766.923828125,4880.161860299672,4666.598904882528,4845.3957977899045,8512000
2023-05-01,4857.31591796875,4862.282498661969,4762.950884797578,4776.857310738593,5571000
2023-05-02,4882.14892578125,4915.92167521697,4844.402911706034,4877.182344981879,4953100
