Price,Close,High,Low,Open,Volume
Ticker,8766.T,8766.T,8766.T,8766.T,8766.T
Date,,,,,
2024-03-28,4593.2626953125,4624.370506159061,4552.433693576389,4568.959718088624,5218100
2024-03-29,4578.68017578125,4642.840025378185,4571.875343248242,4609.78798164643,2472600
2024-04-01,4494.1064453125,4654.506091316515,4462.026516111697,4639.924305316151,4676300
2024-04-02,4535.9072265625,4632.14700698035,4494.106109815353,4501.883061768311,5931900
2024-04-03,4497.99462890625,4549.516936088448,4460.08198777218,4510.63217595094,6092000
2024-04-04,4624.3701171875,4675.892424568399,4508.687955332273,4514.520669375394,6449100
2024-04-05,4627.2861328125,4643.812154715401,4533.962715007878,4559.237807329963,5789400
2024-04-08,4670.0595703125,4733.2473038825065,4627.286335280495,4639.923881994497,5005000
2024-04-09,4708.94482421875,4731.303563062068,4668.115822852692,4672.976418253413,3509200
2024-04-10,4612.70458984375,4663.2547771297095,4612.70458984375,4640.896040445535,4135500
2024-04-11,4650.6171875,4671.031686023725,4581.596740110263,4602.983357611309,4376900
2024-04-12,4660.3388671875,4675.892772459715,4612.705032291341,4675.892772459715,4485600
2024-04-15,4731.30322265625,4731.30322265625,4594.2344422176775,4600.067156278894,4929600
2024-04-16,4510.63232421875,4642.840513032058,4471.747562803071,4637.007798819706,7251400
2024-04-17,4446.47216796875,4546.600421860481,4446.47216796875,4517.4368527658025,4049000
2024-04-18,4541.740234375,4584.513472883669,4450.361043015571,4460.082233585724,4821200
2024-04-19,4508.68798828125,4537.851558709977,4430.918467137977,4536.879439695686,5957900
2024-04-22,4607.84423828125,4627.286619033492,4554.377691212586,4557.294048325422,5039400
2024-04-23,4674.92041015625,4706.028219082223,4648.673196374961,4656.450148606455,4792100
2024-04-24,4786.71435546875,4787.686474549877,4668.1158275712705,4687.558209193809,5843600
2024-04-25,4672.97607421875,4789.630355247718,4656.4500510729795,4718.665667621763,4970300
2024-04-26,4765.32763671875,4780.8815416937605,4656.450301893678,4682.697516539009,6291900
2024-04-30,4851.84619140625,4851.84619140625,4743.940976570327,4826.571096039277,6417400
2024-05-01,4834.34765625,4854.762154697869,4790.602302433139,4846.0130839344965,4375700
2024-05-02,4909.201171875,4927.671433709777,4833.37588644802,4836.292243579826,4591900
2024-05-07,4909.201171875,4972.3889097308165,4852.818267326733,4957.807124071782,4899000
2024-05-08,4802.267578125,4931.559397536058,4787.685793980896,4876.148617788462,5388700
2024-05-09,4896.5634765625,4916.977975869193,4842.124811744652,4864.483549080554,3800800
2024-05-10,4972.38916015625,5020.022995708089,4900.452347282045,4920.866848232832,4568900
2024-05-13,4896.5634765625,4941.280951234304,4862.539311051345,4929.615523059051,4649800
2024-05-14,4813.93359375,4884.898285257219,4743.941021304523,4860.595308713651,7436000
2024-05-15,4788.658203125,4815.877535176867,4757.550395065723,4768.2437040861,5302100
