Price,Close,High,Low,Open,Volume
Ticker,8830.T,8830.T,8830.T,8830.T,8830.T
Date,,,,,
2024-03-28,5544.56689453125,5671.926069993239,5458.673497126652,5489.2791904547275,3598300
2024-03-29,5730.17578125,5798.29813288788,5544.567055048243,5568.2617860527225,2265400
2024-04-01,5515.93603515625,5780.527203479478,5459.661047863623,5750.9087891149375,2707400
2024-04-02,5517.91064453125,5676.862803015689,5425.106278708036,5614.664132304387,2074500
2024-04-03,5407.3349609375,5518.897650473001,5371.792865156279,5430.042411019947,2377200
2024-04-04,5500.13916015625,5583.070714536635,5416.220325366575,5430.042251096638,1663900
2024-04-05,5536.6689453125,5597.880335221447,5399.4369582585705,5478.419396850761,1722900
2024-04-08,5610.71484375,5642.307818411271,5492.241188770236,5583.070990921388,1529500
2024-04-09,5743.01025390625,5743.997534334977,5627.498443745165,5662.053258750618,1721400
2024-04-10,5620.587890625,5713.39225769311,5612.689646619204,5698.583050182241,1460000
2024-04-11,5536.6689453125,5566.287359784571,5484.343079745175,5509.025091805233,1013300
2024-04-12,5859.509765625,5984.894389084878,5670.939190185341,5696.608483177127,3337900
2024-04-15,5860.49658203125,5898.013238048296,5706.480836277059,5772.628624517641,1449400
2024-04-16,5578.13427734375,5768.6793951362,5551.477706460868,5765.717553926991,2017700
2024-04-17,5524.82177734375,5718.328758823267,5496.190642328924,5607.753340834972,1800900
2024-04-18,5467.55908203125,5515.935823638244,5231.599056642036,5232.586337082995,1884000
2024-04-19,5354.02197265625,5426.093446748801,5272.077693893486,5380.678545265823,1811400
2024-04-22,5397.4619140625,5477.431625977455,5348.09789436191,5452.74961612716,1333400
2024-04-23,5372.7802734375,5465.584636852261,5313.543445725951,5448.8008690006545,1072000
2024-04-24,5412.271484375,5453.737263715341,5306.632475103179,5440.902617729045,1428600
2024-04-25,5222.71337890625,5479.40628599805,5206.916892315985,5433.004106639148,1662700
2024-04-26,5322.4287109375,5372.78001204264,5140.769114793464,5179.273050932688,1824800
2024-04-30,5422.14404296875,5474.469905000313,5377.716424262706,5430.04228629427,1445000
2024-05-01,5324.4033203125,5358.9581351114875,5255.293690714526,5293.797627204826,1154100
2024-05-02,5337.23828125,5384.627744346559,5282.937854785192,5311.568988739364,1110900
2024-05-07,5346.12353515625,5397.46211758065,5291.823111438135,5331.314328687673,1454900
2024-05-08,5258.25537109375,5336.250522110724,5215.802314211093,5309.593951509986,1435700
2024-05-09,5320.45458984375,5459.661139698634,5175.324357016318,5181.248039988866,1856200
2024-05-10,5432.01708984375,5946.390209401837,5426.0934070849235,5814.0946277880485,4876300
2024-05-13,5323.41650390625,5373.76780985937,5219.7520504733575,5368.831407314946,1882900
2024-05-14,5275.0390625,5349.08509088995,5136.819809505428,5254.306174550815,1675900
2024-05-15,5127.9345703125,5301.695926564907,5107.201681214202,5281.95031789986,1118900
2024-05-16,5140.76953125,5219.751970754513,5092.392787053486,5173.349787545611,1292400
2024-05-17,5073.63427734375,5099.303569270377,5007.486486609749,5042.041302664824,1176100
2024-05-20,5139.7822265625,5198.03177542289,5042.041458135745,5072.647153299678,1499900
2024-05-21,5014.3974609375,5124.972872558882,5014.3974609375,5124.972872558882,862200
2024-05-22,4902.83447265625,4995.638830374673,4884.076145032313,4995.638830374673,1498600
2024-05-23,4872.22900390625,4916.65662400266,4764.61543522828,4901.847417303857,1602100
2024-05-24,4799.17041015625,4824.839702619542,4718.2134108489445,4739.933581394806,1021300
2024-05-27,4814.966796875,4834.712406048159,4751.7808475208885,4834.712406048159,735600
2024-05-28,4745.85693359375,4824.83936643908,4742.8950923620505,4814.966562333414,1025200
2024-05-29,4714.26416015625,4790.284754990183,4693.531270656086,4755.729939156577,1122000
2024-05-30,4723.14990234375,4730.0608658296205,4596.7779986021105,4652.065706489078,1752000
2024-05-31,4840.63623046875,4894.9366572841245,4778.437559752958,4792.25948657869,3116800
2024-06-03,4902.83447265625,4994.651549973413,4897.898070649951,4909.745435465069,1112600
2024-06-04,4924.55517578125,4962.071835099551,4845.572735111142,4857.420101211658,1535400
2024-06-05,4917.64404296875,5028.219456101153,4876.1782630440985,4896.911153006424,1668900
2024-06-06,4816.94140625,4905.796648423088,4815.95412578141,4905.796648423088,1038400
2024-06-07,4836.68701171875,4869.267267155925,4804.106756281575,4835.699731250957,647400
2024-06-10,4859.39453125,4905.796713892981,4812.005068125254,4819.9033119793785,1085200
2024-06-11,4829.77587890625,4877.165339696827,4813.979391976058,4830.763159339387,862300
2024-06-12,4744.86962890625,4813.979257292317,4738.945946473158,4760.666115394493,1069600
2024-06-13,4716.23876953125,4804.106730696894,4675.760270567302,4804.106730696894,957800
2024-06-14,4840.63623046875,4971.944535313201,4699.455120748777,4705.37880367409,3047600
2024-06-17,4604.67626953125,4707.35344192217,4550.375841824513,4702.417039403375,1830400
2024-06-18,4586.9052734375,4680.696922377785,4563.2105410736385,4669.836836711015,1021600
2024-06-19,4644.16748046875,4644.16748046875,4567.159601328324,4571.108723335526,1011500
2024-06-20,4601.71435546875,4637.256453043708,4551.363050570894,4595.790672539591,949700
2024-06-21,4548.4013671875,4598.752673835333,4512.859268377266,4575.057941295176,1744300
2024-06-24,4592.8291015625,4613.56199303559,4518.78306058718,4577.032612821098,847400
2024-06-25,4653.052734375,4723.149645926162,4615.536077488463,4644.167210375557,1359200
2024-06-26,4659.9638671875,4675.760354872881,4606.650721249338,4640.218257580774,1247200
2024-06-27,4617.5107421875,4646.1418757182755,4588.8796086567245,4640.218192918805,822300
2024-06-28,4660.95068359375,4676.747169706332,4601.713860671567,4659.963403211714,1545900
2024-07-01,4722.162109375,4836.686634712131,4696.492819213229,4777.449811261891,1038500
2024-07-02,4791.27197265625,4804.106618369115,4699.454891787297,4741.907950683694,996700
2024-07-03,4828.7890625,4860.382039396341,4764.61582817931,4832.7381846120425,1001100
2024-07-04,4929.4912109375,4967.007867459756,4865.317982675746,4873.216226154116,1288300
2024-07-05,4967.9951171875,5032.168345052601,4930.478460897134,4998.60081047701,1276300
2024-07-08,4946.27490234375,4985.76611912893,4894.936320523017,4960.096828218563,1055700
2024-07-09,4915.66943359375,4959.109774039246,4861.36900803688,4925.542238240454,1154600
2024-07-10,4793.24658203125,4899.872870570771,4791.272021132369,4887.03822472805,1341900
2024-07-11,4833.72509765625,4857.419828527114,4786.335635914522,4849.521584903492,1311800
2024-07-12,5021.30859375,5105.227435761158,4808.056006992234,4845.572665773692,2499900
2024-07-16,4949.23681640625,5007.4863620212445,4899.872794698627,4984.778912035738,943100
2024-07-17,5072.64697265625,5114.112751724285,4979.842609980173,5020.321108594207,1039600
2024-07-18,5009.46142578125,5089.431148975629,4986.753973516179,4992.677656715763,1113400
2024-07-19,4959.10986328125,5037.105021393776,4907.771278194524,5035.130460428902,901600
2024-07-22,4944.30029296875,4990.702472235829,4923.567404360056,4959.109499117818,673300
2024-07-23,4951.2119140625,5011.436027075025,4926.529900532776,4938.377267027044,495600
2024-07-24,4758.69189453125,4919.6186121263945,4750.7936507229,4911.720368318043,928300
2024-07-25,4726.11181640625,4751.781109747918,4616.523679447592,4689.582437420031,1202700
2024-07-26,4730.060546875,4819.903066133114,4694.518451344317,4740.920631620486,1073000
2024-07-29,4913.69482421875,4976.880773334683,4789.297486896756,4837.674229188642,1112100
2024-07-30,4951.2119140625,5019.334271404537,4918.631656203265,4961.084719474389,943200
2024-07-31,4939.3642578125,4955.16074554486,4837.674368035428,4852.4835752845165,1400100
2024-08-01,4487.18994140625,4728.086387105507,4395.3728534962875,4702.417093711324,2746300
2024-08-02,4309.4794921875,4488.177267235825,4287.759320634665,4488.177267235825,1744500
2024-08-05,3669.721435546875,4112.023077496027,3645.039424277391,3978.740216640814,2541100
2024-08-06,4330.21240234375,4338.110646579671,4008.358949729965,4015.2699134363957,3113100
2024-08-07,4394.38525390625,4538.528198653568,4108.073925298563,4160.399788802727,3053900
2024-08-08,4344.0341796875,4484.22801003196,4236.420605690696,4256.166215598367,1760100
